	module id
PA1172	15.0
PA1173	15.0
PA1174	15.0
PA1175	3.0
PA1176	3.0
PA1177	0.0
PA1178	28.0
PA1179	28.0
PA1180	28.0
PA1181	1.0
PA1182	1.0
PA1183	0.0
PA1184	1.0
PA1185	2.0
PA1186	1.0
PA1187	0.0
PA1188	1.0
PA1189	2.0
PA1190	3.0
PA1191	2.0
PA1192	6.0
PA1193	22.0
PA1194	1.0
PA1195	0.0
PA1196	20.0
PA1197	20.0
PA1198	0.0
PA1199	0.0
PA1200	0.0
PA1201	1.0
PA1202	0.0
PA1203	1.0
PA1204	1.0
PA1205	1.0
PA1206	1.0
PA1207	1.0
PA1208	1.0
PA1209	1.0
PA1210	1.0
PA1211	1.0
PA1212	1.0
PA1213	1.0
PA1214	1.0
PA1215	1.0
PA1216	1.0
PA1217	1.0
PA1218	1.0
PA1219	1.0
PA1220	1.0
PA1221	1.0
PA1222	1.0
PA1223	1.0
PA1224	1.0
PA1225	1.0
PA1226	1.0
PA1227	1.0
PA1228	1.0
PA1229	1.0
PA1230	5.0
PA1231	1.0
PA1232	1.0
PA1233	1.0
PA1234	1.0
PA1235	1.0
PA1236	1.0
PA1237	1.0
PA1238	1.0
PA1239	0.0
PA1240	0.0
PA1241	0.0
PA1242	1.0
PA1243	1.0
PA1244	0.0
PA1245	7.0
PA1246	7.0
PA1247	7.0
PA1248	7.0
PA1249	7.0
PA1250	7.0
PA1251	1.0
PA1252	1.0
PA1253	1.0
PA1254	1.0
PA1255	1.0
PA1256	2.0
PA1257	1.0
PA1258	1.0
PA1259	1.0
PA1260	24.0
PA1261	1.0
PA1262	1.0
PA1263	1.0
PA1264	1.0
PA1265	1.0
PA1266	1.0
PA1267	1.0
PA1268	1.0
PA1269	1.0
PA1270	1.0
PA1271	22.0
PA1272	22.0
PA1273	1.0
PA1274	1.0
PA1275	1.0
PA1276	1.0
PA1277	1.0
PA1278	1.0
PA1279	1.0
PA1280	1.0
PA1281	1.0
PA1282	1.0
PA1283	0.0
PA1284	1.0
PA1285	0.0
PA1286	1.0
PA1287	0.0
PA1288	0.0
PA1289	0.0
PA1290	1.0
PA1291	1.0
PA1292	1.0
PA1293	12.0
PA1294	1.0
PA1295	2.0
PA1296	0.0
PA1297	1.0
PA1298	1.0
PA1299	0.0
PA1300	7.0
PA1301	7.0
PA1302	1.0
PA1303	1.0
PA1304	1.0
PA1305	0.0
PA1306	1.0
PA1307	0.0
PA1308	0.0
PA1309	1.0
PA1310	1.0
PA1311	1.0
PA1312	18.0
PA1313	18.0
PA1314	0.0
PA1315	18.0
PA1316	18.0
PA1317	0.0
PA1318	0.0
PA1319	0.0
PA1320	0.0
PA1321	0.0
PA1322	2.0
PA1323	0.0
PA1324	0.0
PA1325	0.0
PA1326	0.0
PA1327	15.0
PA1328	1.0
PA1329	1.0
PA1330	1.0
PA1331	0.0
PA1332	0.0
PA1333	0.0
PA1334	1.0
PA1335	1.0
PA1336	1.0
PA1337	0.0
PA1338	0.0
PA1339	0.0
PA1340	0.0
PA1341	0.0
PA1342	0.0
PA1343	28.0
PA1344	28.0
PA1345	1.0
PA1346	1.0
PA1347	4.0
PA1348	4.0
PA1349	1.0
PA1350	1.0
PA1351	1.0
PA1352	1.0
PA1353	1.0
PA1354	1.0
PA1355	1.0
PA1356	1.0
PA1357	1.0
PA1358	2.0
PA1359	1.0
PA1360	1.0
PA1361	9.0
PA1362	5.0
PA1363	2.0
PA1364	1.0
PA1365	1.0
PA1366	0.0
PA1367	2.0
PA1368	4.0
PA1369	4.0
PA1370	4.0
PA1371	4.0
PA1372	4.0
PA1373	1.0
PA1374	1.0
PA1375	9.0
PA1376	2.0
PA1377	1.0
PA1378	5.0
PA1379	2.0
PA1380	5.0
PA1381	4.0
PA1382	4.0
PA1383	4.0
PA1384	4.0
PA1385	4.0
PA1386	4.0
PA1387	4.0
PA1388	4.0
PA1389	5.0
PA1390	5.0
PA1391	5.0
PA1392	5.0
PA1393	4.0
PA1394	1.0
PA1395	5.0
PA1396	1.0
PA1397	2.0
PA1398	9.0
PA1399	1.0
PA1400	1.0
PA1401	1.0
PA1402	16.0
PA1403	1.0
PA1404	19.0
PA1405	1.0
PA1406	2.0
PA1407	1.0
PA1408	1.0
PA1409	1.0
PA1410	1.0
PA1411	2.0
PA1412	1.0
PA1413	1.0
PA1414	0.0
PA1415	0.0
PA1416	1.0
PA1417	1.0
PA1418	1.0
PA1419	1.0
PA1420	1.0
PA1421	0.0
PA1422	1.0
PA1423	2.0
PA1424	1.0
PA1425	1.0
PA1426	18.0
PA1427	4.0
PA1428	1.0
PA1429	20.0
PA1430	0.0
PA1431	0.0
PA1432	0.0
PA1433	1.0
PA1434	1.0
PA1435	1.0
PA1436	1.0
PA1437	1.0
PA1438	1.0
PA1439	0.0
PA1440	0.0
PA1441	0.0
PA1442	0.0
PA1443	0.0
PA1444	0.0
PA1445	1.0
PA1446	1.0
PA1447	0.0
PA1448	1.0
PA1449	1.0
PA1450	2.0
PA1451	1.0
PA1452	0.0
PA1453	0.0
PA1454	0.0
PA1455	0.0
PA1456	0.0
PA1457	0.0
PA1458	0.0
PA1459	0.0
PA1460	0.0
PA1461	0.0
PA1462	10.0
PA1463	0.0
PA1464	0.0
PA1465	0.0
PA1466	2.0
PA1467	1.0
PA1468	2.0
PA1469	1.0
PA1470	16.0
PA1471	0.0
PA1472	18.0
PA1473	2.0
PA1474	0.0
PA1475	9.0
PA1476	0.0
PA1477	0.0
PA1478	14.0
PA1479	0.0
PA1480	25.0
PA1481	25.0
PA1482	0.0
PA1483	6.0
PA1484	2.0
PA1485	1.0
PA1486	1.0
PA1487	1.0
PA1488	1.0
PA1489	1.0
PA1490	1.0
PA1491	2.0
PA1492	1.0
PA1493	0.0
PA1494	1.0
PA1495	1.0
PA1496	2.0
PA1497	1.0
PA1498	1.0
PA1499	1.0
PA1500	2.0
PA1501	2.0
PA1502	2.0
PA1503	1.0
PA1504	12.0
PA1505	0.0
PA1506	1.0
PA1507	2.0
PA1508	0.0
PA1509	4.0
PA1510	4.0
PA1511	1.0
PA1512	1.0
PA1513	2.0
PA1514	2.0
PA1515	16.0
PA1516	2.0
PA1517	2.0
PA1518	2.0
PA1519	2.0
PA1520	0.0
PA1521	1.0
PA1522	1.0
PA1523	1.0
PA1524	2.0
PA1525	1.0
PA1526	0.0
PA1527	0.0
PA1528	0.0
PA1529	1.0
PA1530	0.0
PA1531	1.0
PA1532	0.0
PA1533	0.0
PA1534	6.0
PA1535	1.0
PA1536	1.0
PA1537	1.0
PA1538	1.0
PA1539	1.0
PA1540	1.0
PA1541	1.0
PA1542	1.0
PA1543	14.0
PA1544	0.0
PA1545	0.0
PA1546	0.0
PA1547	1.0
PA1548	0.0
PA1549	1.0
PA1550	0.0
PA1551	0.0
PA1552	8.0
PA1553	14.0
PA1554	8.0
PA1555	0.0
PA1556	0.0
