	module id
PA0148	2.0
PA0149	1.0
PA0150	1.0
PA0151	1.0
PA0152	1.0
PA0153	2.0
PA0154	1.0
PA0155	2.0
PA0156	1.0
PA0157	1.0
PA0158	1.0
PA0159	1.0
PA0160	7.0
PA0161	0.0
PA0162	1.0
PA0163	1.0
PA0164	1.0
PA0165	18.0
PA0166	1.0
PA0167	2.0
PA0168	1.0
PA0169	1.0
PA0170	23.0
PA0171	6.0
PA0172	1.0
PA0173	1.0
PA0174	1.0
PA0175	25.0
PA0176	25.0
PA0177	25.0
PA0178	25.0
PA0179	0.0
PA0180	21.0
PA0181	1.0
PA0182	1.0
PA0183	1.0
PA0184	1.0
PA0185	1.0
PA0186	1.0
PA0187	36.0
PA0188	36.0
PA0189	1.0
PA0190	1.0
PA0191	1.0
PA0192	1.0
PA0193	1.0
PA0194	1.0
PA0196	0.0
PA0197	1.0
PA0198	1.0
PA0199	1.0
PA0200	0.0
PA0201	1.0
PA0202	1.0
PA0203	1.0
PA0204	1.0
PA0205	1.0
PA0206	1.0
PA0207	1.0
PA0208	1.0
PA0209	1.0
PA0210	1.0
PA0211	1.0
PA0212	1.0
PA0213	1.0
PA0214	1.0
PA0215	20.0
PA0216	1.0
PA0217	1.0
PA0218	1.0
PA0219	1.0
PA0220	1.0
PA0221	1.0
PA0222	1.0
PA0223	0.0
PA0224	0.0
PA0225	1.0
PA0226	1.0
PA0227	1.0
PA0228	1.0
PA0229	1.0
PA0230	1.0
PA0231	1.0
PA0232	1.0
PA0233	1.0
PA0234	2.0
PA0235	1.0
PA0236	1.0
PA0237	1.0
PA0238	1.0
PA0239	1.0
PA0240	1.0
PA0241	1.0
PA0242	1.0
PA0243	2.0
PA0244	1.0
PA0245	1.0
PA0246	1.0
PA0247	1.0
PA0248	1.0
PA0249	27.0
PA0250	27.0
PA0251	1.0
PA0252	1.0
PA0253	1.0
PA0254	1.0
PA0255	1.0
PA0256	25.0
PA0257	7.0
PA0258	7.0
PA0259	0.0
PA0260	7.0
PA0261	1.0
PA0262	1.0
PA0263	7.0
PA0264	0.0
PA0265	0.0
PA0266	0.0
PA0267	1.0
PA0268	1.0
PA0269	1.0
PA0270	1.0
PA0271	1.0
PA0272	1.0
PA0273	1.0
PA0274	1.0
PA0275	1.0
PA0276	1.0
PA0277	29.0
PA0278	1.0
PA0279	1.0
PA0280	24.0
PA0281	1.0
PA0282	1.0
PA0283	1.0
PA0284	1.0
PA0285	1.0
PA0286	0.0
PA0287	1.0
PA0288	1.0
PA0289	1.0
PA0290	1.0
PA0291	0.0
PA0292	1.0
PA0293	1.0
PA0294	1.0
PA0295	1.0
PA0296	0.0
PA0297	0.0
PA0298	0.0
PA0299	0.0
PA0300	0.0
PA0301	0.0
PA0302	0.0
PA0303	0.0
PA0304	0.0
PA0305	1.0
PA0306	1.0
PA0307	1.0
PA0308	1.0
PA0309	1.0
PA0310	1.0
PA0311	1.0
PA0312	1.0
PA0313	1.0
PA0314	1.0
PA0315	0.0
PA0316	0.0
PA0317	6.0
PA0318	0.0
PA0319	11.0
PA0320	36.0
PA0321	1.0
PA0322	1.0
PA0323	2.0
PA0324	18.0
PA0325	1.0
PA0326	1.0
PA0327	36.0
PA0328	1.0
PA0329	4.0
PA0330	11.0
PA0331	13.0
PA0332	12.0
PA0333	1.0
PA0334	1.0
PA0335	1.0
PA0336	14.0
PA0337	26.0
PA0338	1.0
PA0339	1.0
PA0340	1.0
PA0341	23.0
PA0342	34.0
PA0343	2.0
PA0344	1.0
PA0345	1.0
PA0346	1.0
PA0347	1.0
PA0348	1.0
PA0349	1.0
PA0350	16.0
PA0351	1.0
PA0352	11.0
PA0353	1.0
PA0354	1.0
PA0355	4.0
PA0356	11.0
PA0357	10.0
PA0358	18.0
PA0359	0.0
PA0360	1.0
PA0361	1.0
PA0362	0.0
PA0363	3.0
PA0364	31.0
PA0365	31.0
PA0366	31.0
PA0367	1.0
PA0368	1.0
PA0369	1.0
PA0370	1.0
PA0371	19.0
PA0372	19.0
PA0373	14.0
PA0374	6.0
PA0375	26.0
PA0376	0.0
PA0377	1.0
PA0378	1.0
PA0379	1.0
PA0380	23.0
PA0381	6.0
PA0382	11.0
PA0383	1.0
PA0384	1.0
PA0385	34.0
PA0386	1.0
PA0387	4.0
PA0388	4.0
PA0389	1.0
PA0390	23.0
PA0391	9.0
PA0392	3.0
PA0393	16.0
PA0394	0.0
PA0395	0.0
PA0396	1.0
PA0397	1.0
PA0398	0.0
PA0399	5.0
PA0400	5.0
PA0401	8.0
PA0402	8.0
PA0403	8.0
PA0404	14.0
PA0405	14.0
PA0406	2.0
PA0407	0.0
PA0408	0.0
PA0409	8.0
PA0410	0.0
PA0411	8.0
PA0412	0.0
PA0413	26.0
PA0414	1.0
PA0415	1.0
PA0416	1.0
PA0417	1.0
PA0418	1.0
PA0419	16.0
PA0420	2.0
PA0421	10.0
PA0422	0.0
PA0423	0.0
PA0424	0.0
PA0425	0.0
PA0426	0.0
PA0427	0.0
PA0428	6.0
PA0429	0.0
PA0430	0.0
PA0431	0.0
PA0432	0.0
PA0433	0.0
PA0434	1.0
PA0435	1.0
PA0436	17.0
PA0437	1.0
PA0438	1.0
PA0439	1.0
PA0440	1.0
PA0441	1.0
PA0442	18.0
PA0443	2.0
PA0444	1.0
PA0445	14.0
PA0446	0.0
PA0447	0.0
PA0448	1.0
PA0449	27.0
PA0450	1.0
PA0451	12.0
PA0452	4.0
PA0453	12.0
PA0454	1.0
PA0455	1.0
PA0456	0.0
PA0457	1.0
PA0458	1.0
PA0459	0.0
PA0460	0.0
PA0461	10.0
PA0462	0.0
PA0463	1.0
PA0464	1.0
PA0465	1.0
PA0466	2.0
PA0467	1.0
PA0468	1.0
PA0469	1.0
PA0470	18.0
PA0471	5.0
PA0472	5.0
PA0473	1.0
PA0474	1.0
PA0475	1.0
PA0476	1.0
PA0477	1.0
PA0478	1.0
PA0479	1.0
PA0480	1.0
PA0481	2.0
PA0482	0.0
PA0483	12.0
PA0484	25.0
PA0485	1.0
PA0486	1.0
PA0487	1.0
PA0488	1.0
PA0489	1.0
PA0490	1.0
PA0491	1.0
PA0492	1.0
PA0493	1.0
PA0494	1.0
PA0495	1.0
PA0496	1.0
PA0497	7.0
PA0498	7.0
PA0499	7.0
PA0500	19.0
PA0501	1.0
PA0502	1.0
PA0503	1.0
PA0504	1.0
PA0505	0.0
PA0506	20.0
PA0507	1.0
PA0508	20.0
PA0509	15.0
PA0510	15.0
PA0511	15.0
PA0512	15.0
PA0513	15.0
PA0514	15.0
PA0515	15.0
PA0516	15.0
PA0517	15.0
PA0518	15.0
PA0519	15.0
PA0520	15.0
PA0521	15.0
PA0522	15.0
PA0523	15.0
PA0524	15.0
PA0525	15.0
PA0526	15.0
PA0527	1.0
PA0528	1.0
PA0529	1.0
PA0530	1.0
PA0531	1.0
PA0532	1.0
PA0533	1.0
PA0534	12.0
PA0535	12.0
PA0536	16.0
PA0537	0.0
PA0538	1.0
PA0539	1.0
PA0540	35.0
PA0541	13.0
PA0542	0.0
PA0543	12.0
PA0544	12.0
PA0545	8.0
PA0546	0.0
PA0547	0.0
PA0548	6.0
PA0549	1.0
PA0550	1.0
PA0551	1.0
PA0552	23.0
PA0553	4.0
PA0554	9.0
PA0555	0.0
PA0556	1.0
PA0557	1.0
PA0558	1.0
PA0559	1.0
PA0560	2.0
PA0561	7.0
PA0562	1.0
PA0563	0.0
PA0564	1.0
PA0565	19.0
PA0566	14.0
PA0567	4.0
PA0568	1.0
PA0569	1.0
PA0570	1.0
PA0571	1.0
PA0572	0.0
PA0573	7.0
PA0574	7.0
PA0575	1.0
PA0576	0.0
PA0577	0.0
PA0578	6.0
PA0579	3.0
PA0580	13.0
PA0581	1.0
PA0582	23.0
PA0583	1.0
PA0584	1.0
PA0585	1.0
PA0586	4.0
PA0587	4.0
PA0588	4.0
PA0589	1.0
PA0590	1.0
PA0591	8.0
PA0592	34.0
PA0593	13.0
PA0594	3.0
PA0595	6.0
PA0596	20.0
PA0597	1.0
PA0598	1.0
PA0599	1.0
PA0600	1.0
PA0601	1.0
PA0602	1.0
PA0603	1.0
PA0604	1.0
PA0605	1.0
PA0606	1.0
PA0607	34.0
PA0608	1.0
PA0609	0.0
PA0610	1.0
PA0611	1.0
PA0612	22.0
PA0613	22.0
PA0614	22.0
PA0615	22.0
PA0616	22.0
PA0617	22.0
PA0618	22.0
PA0619	22.0
PA0620	22.0
PA0621	22.0
PA0622	22.0
PA0623	22.0
PA0624	22.0
PA0625	22.0
PA0626	22.0
PA0627	22.0
PA0628	22.0
PA0629	22.0
PA0630	22.0
PA0631	22.0
PA0632	22.0
PA0633	22.0
PA0634	22.0
PA0635	22.0
PA0636	22.0
PA0637	22.0
PA0638	22.0
PA0639	22.0
PA0640	22.0
PA0641	22.0
PA0642	22.0
PA0643	22.0
PA0644	22.0
PA0645	22.0
PA0646	22.0
PA0647	22.0
PA0648	22.0
PA0649	0.0
PA0650	0.0
PA0651	0.0
PA0652	0.0
PA0653	3.0
PA0654	3.0
PA0655	0.0
PA0656	25.0
PA0657	1.0
PA0658	1.0
PA0659	29.0
PA0660	5.0
PA0661	0.0
PA0662	1.0
PA0663	6.0
PA0664	0.0
PA0665	0.0
PA0666	13.0
PA0667	6.0
PA0668	0.0
PA0669	1.0
PA0670	1.0
PA0671	1.0
PA0672	5.0
PA0673	1.0
PA0674	1.0
PA0675	1.0
PA0676	1.0
PA0677	1.0
PA0678	1.0
PA0679	1.0
PA0680	1.0
PA0681	1.0
PA0682	1.0
PA0683	1.0
PA0684	1.0
PA0685	1.0
PA0686	1.0
PA0687	1.0
PA0688	1.0
PA0689	7.0
PA0690	7.0
PA0691	18.0
PA0692	1.0
PA0693	1.0
PA0694	1.0
PA0695	1.0
PA0696	1.0
PA0697	1.0
PA0698	1.0
PA0699	1.0
PA0700	1.0
PA0701	1.0
PA0702	24.0
PA0703	1.0
PA0704	1.0
PA0705	11.0
PA0706	11.0
PA0707	5.0
PA0708	0.0
PA0709	0.0
PA0710	0.0
PA0711	0.0
PA0712	0.0
PA0713	0.0
PA0714	0.0
PA0715	7.0
PA0716	7.0
PA0717	0.0
PA0718	0.0
PA0719	0.0
PA0720	0.0
PA0721	0.0
PA0722	0.0
PA0723	0.0
PA0724	0.0
PA0725	0.0
PA0726	0.0
PA0727	0.0
PA0728	0.0
PA0729	0.0
PA0730	0.0
PA0731	1.0
PA0732	12.0
PA0733	1.0
PA0734	1.0
PA0735	1.0
PA0736	1.0
PA0737	33.0
PA0738	31.0
PA0739	1.0
PA0740	1.0
PA0741	1.0
PA0742	1.0
PA0743	4.0
PA0744	30.0
PA0745	30.0
PA0746	30.0
PA0747	30.0
PA0749	1.0
PA0750	10.0
PA0751	1.0
PA0752	1.0
PA0753	1.0
PA0754	9.0
PA0755	1.0
PA0756	1.0
PA0757	1.0
PA0758	9.0
PA0759	1.0
PA0760	3.0
PA0761	1.0
PA0762	33.0
PA0763	20.0
PA0764	0.0
PA0765	14.0
PA0766	0.0
PA0767	6.0
PA0768	32.0
PA0769	4.0
PA0770	0.0
PA0771	0.0
PA0772	1.0
PA0773	9.0
PA0774	1.0
PA0775	11.0
PA0776	12.0
PA0777	1.0
PA0778	34.0
PA0779	0.0
PA0780	1.0
PA0781	1.0
PA0782	0.0
PA0783	0.0
PA0784	0.0
PA0785	1.0
PA0786	1.0
PA0787	1.0
PA0788	4.0
PA0789	0.0
PA0790	1.0
PA0791	1.0
PA0792	1.0
PA0793	30.0
PA0794	30.0
PA0795	30.0
PA0796	30.0
PA0797	30.0
PA0798	1.0
PA0799	1.0
PA0800	1.0
PA0801	14.0
PA0802	1.0
PA0803	1.0
PA0804	21.0
PA0805	0.0
PA0806	1.0
PA0807	22.0
PA0808	22.0
PA0809	1.0
PA0810	1.0
PA0811	1.0
PA0812	1.0
PA0813	1.0
PA0814	1.0
PA0815	1.0
PA0816	1.0
PA0817	1.0
PA0818	1.0
PA0819	7.0
PA0820	0.0
PA0821	7.0
PA0822	7.0
PA0823	7.0
PA0824	7.0
PA0825	7.0
PA0826	7.0
PA0827	2.0
PA0828	1.0
PA0829	31.0
PA0830	1.0
PA0831	1.0
PA0832	1.0
PA0833	0.0
PA0834	1.0
PA0835	8.0
PA0836	8.0
PA0837	0.0
PA0838	4.0
PA0839	1.0
PA0840	31.0
PA0841	1.0
PA0842	1.0
PA0843	2.0
PA0844	1.0
PA0845	2.0
PA0846	11.0
PA0847	1.0
PA0848	27.0
PA0849	27.0
PA0850	1.0
PA0851	1.0
PA0852	0.0
PA0853	1.0
PA0854	17.0
PA0855	1.0
PA0856	19.0
PA0857	19.0
PA0858	9.0
PA0859	1.0
PA0860	1.0
PA0861	25.0
PA0862	31.0
PA0863	1.0
PA0864	1.0
PA0865	30.0
PA0866	1.0
PA0867	0.0
PA0868	1.0
PA0869	2.0
PA0870	30.0
PA0871	30.0
PA0872	35.0
PA0873	1.0
PA0874	1.0
PA0875	1.0
PA0876	2.0
PA0877	1.0
PA0878	1.0
PA0879	1.0
PA0880	1.0
PA0881	1.0
PA0882	1.0
PA0883	1.0
PA0884	1.0
PA0885	1.0
PA0886	1.0
PA0887	0.0
PA0888	0.0
PA0889	10.0
PA0890	10.0
PA0891	9.0
PA0892	10.0
PA0893	14.0
PA0894	1.0
PA0895	0.0
PA0896	0.0
PA0897	0.0
PA0898	0.0
PA0899	0.0
PA0900	0.0
PA0901	0.0
PA0902	1.0
PA0903	6.0
PA0904	3.0
PA0905	20.0
PA0906	1.0
PA0907	1.0
PA0908	22.0
PA0909	22.0
PA0910	22.0
PA0911	22.0
PA0912	2.0
PA0913	0.0
PA0914	1.0
PA0915	1.0
PA0916	11.0
PA0917	1.0
PA0918	15.0
PA0919	1.0
PA0920	1.0
PA0921	32.0
PA0922	17.0
PA0923	1.0
PA0924	1.0
PA0925	2.0
PA0926	1.0
PA0927	1.0
PA0928	1.0
PA0929	5.0
PA0930	1.0
PA0931	1.0
PA0932	6.0
PA0933	9.0
PA0934	26.0
PA0935	1.0
PA0936	23.0
PA0937	0.0
PA0938	0.0
PA0939	1.0
PA0940	12.0
PA0941	12.0
PA0942	0.0
PA0943	6.0
PA0944	14.0
PA0945	6.0
PA0946	14.0
PA0947	0.0
PA0948	10.0
PA0949	13.0
PA0950	6.0
PA0951	2.0
PA0952	8.0
PA0953	2.0
PA0954	2.0
PA0955	11.0
PA0956	6.0
PA0957	1.0
PA0958	0.0
PA0959	4.0
PA0960	4.0
PA0961	0.0
PA0962	27.0
PA0963	32.0
PA0964	6.0
PA0965	3.0
PA0966	0.0
PA0967	14.0
PA0968	3.0
PA0969	3.0
PA0970	3.0
PA0971	0.0
PA0972	9.0
PA0973	3.0
PA0974	3.0
PA0975	11.0
PA0976	2.0
PA0977	0.0
PA0978	1.0
PA0979	1.0
PA0980	7.0
PA0981	7.0
PA0982	0.0
PA0983	4.0
PA0984	7.0
PA0985	22.0
PA0986	2.0
PA0987	2.0
PA0988	18.0
PA0989	2.0
PA0990	2.0
PA0991	7.0
PA0992	18.0
PA0993	7.0
PA0994	18.0
PA0995	0.0
PA0996	0.0
PA0997	0.0
PA0998	0.0
PA0999	0.0
PA1000	0.0
PA1001	0.0
PA1002	0.0
PA1003	0.0
PA1004	10.0
PA1005	1.0
PA1006	34.0
PA1007	11.0
PA1008	0.0
PA1009	34.0
PA1010	6.0
PA1011	23.0
PA1012	32.0
PA1013	6.0
PA1014	18.0
PA1015	1.0
PA1016	1.0
PA1017	1.0
PA1018	1.0
PA1019	1.0
PA1020	1.0
PA1021	1.0
PA1022	1.0
PA1023	1.0
PA1024	1.0
PA1025	1.0
PA1026	1.0
PA1027	36.0
PA1028	1.0
PA1029	17.0
PA1030	17.0
PA1031	10.0
PA1032	1.0
PA1033	17.0
PA1034	15.0
PA1035	7.0
PA1036	1.0
PA1037	1.0
PA1038	1.0
PA1039	1.0
PA1040	19.0
PA1041	25.0
PA1042	2.0
PA1043	1.0
PA1044	1.0
PA1045	1.0
PA1046	1.0
PA1047	10.0
PA1048	0.0
PA1049	8.0
PA1050	1.0
PA1051	1.0
PA1052	1.0
PA1053	0.0
PA1054	1.0
PA1055	1.0
PA1056	14.0
PA1057	1.0
PA1058	0.0
PA1059	1.0
PA1060	1.0
PA1061	1.0
PA1062	1.0
PA1063	1.0
PA1064	10.0
PA1065	1.0
PA1066	1.0
PA1067	1.0
PA1068	29.0
PA1069	29.0
PA1070	0.0
PA1071	0.0
PA1072	1.0
PA1073	0.0
PA1074	0.0
PA1075	1.0
PA1076	8.0
PA1077	0.0
PA1078	0.0
PA1079	0.0
PA1080	0.0
PA1081	0.0
PA1082	0.0
PA1083	0.0
PA1084	0.0
PA1085	0.0
PA1086	0.0
PA1087	0.0
PA1088	35.0
PA1089	35.0
PA1090	9.0
PA1091	1.0
PA1092	0.0
PA1093	0.0
PA1094	0.0
PA1095	0.0
PA1096	0.0
PA1097	0.0
PA1098	0.0
PA1099	1.0
PA1100	0.0
PA1101	0.0
PA1102	0.0
PA1103	0.0
PA1104	1.0
PA1105	1.0
PA1106	1.0
PA1107	1.0
PA1108	1.0
PA1109	1.0
PA1110	1.0
PA1111	1.0
PA1112	1.0
PA1113	1.0
PA1114	1.0
PA1115	1.0
PA1116	1.0
PA1117	1.0
PA1118	4.0
PA1119	19.0
PA1120	1.0
PA1121	1.0
PA1122	1.0
PA1123	0.0
PA1124	1.0
PA1125	1.0
PA1126	0.0
PA1127	0.0
PA1128	1.0
PA1129	1.0
PA1130	21.0
PA1131	21.0
PA1132	2.0
PA1133	1.0
PA1134	5.0
PA1135	21.0
PA1136	0.0
PA1137	0.0
PA1138	1.0
PA1139	1.0
PA1140	1.0
PA1141	1.0
PA1142	1.0
PA1143	1.0
PA1144	1.0
PA1145	1.0
PA1146	1.0
PA1147	1.0
PA1148	1.0
PA1149	1.0
PA1150	22.0
PA1151	0.0
PA1152	7.0
PA1153	1.0
PA1154	2.0
PA1155	15.0
PA1156	15.0
PA1157	1.0
PA1158	1.0
PA1159	3.0
PA1160	16.0
PA1161	1.0
PA1162	1.0
PA1163	1.0
PA1164	35.0
PA1165	1.0
PA1166	1.0
PA1167	1.0
PA1168	0.0
PA1169	1.0
PA1170	1.0
PA1171	1.0
PA1172	4.0
PA1173	12.0
PA1174	4.0
PA1175	25.0
PA1176	25.0
PA1177	0.0
PA1178	33.0
PA1179	33.0
PA1180	33.0
PA1181	1.0
PA1182	1.0
PA1183	0.0
PA1184	1.0
PA1185	1.0
PA1186	1.0
PA1187	0.0
PA1188	1.0
PA1189	2.0
PA1190	4.0
PA1191	2.0
PA1192	34.0
PA1193	10.0
PA1194	1.0
PA1195	0.0
PA1196	8.0
PA1197	8.0
PA1198	0.0
PA1199	35.0
PA1200	1.0
PA1201	1.0
PA1202	0.0
PA1203	1.0
PA1204	1.0
PA1205	1.0
PA1206	1.0
PA1207	1.0
PA1208	31.0
PA1209	1.0
PA1210	1.0
PA1211	1.0
PA1212	1.0
PA1213	1.0
PA1214	1.0
PA1215	1.0
PA1216	1.0
PA1217	1.0
PA1218	1.0
PA1219	1.0
PA1220	1.0
PA1221	1.0
PA1222	1.0
PA1223	1.0
PA1224	1.0
PA1225	1.0
PA1226	1.0
PA1227	1.0
PA1228	1.0
PA1229	1.0
PA1230	2.0
PA1231	1.0
PA1232	1.0
PA1233	1.0
PA1234	1.0
PA1235	1.0
PA1236	1.0
PA1237	1.0
PA1238	1.0
PA1239	7.0
PA1240	0.0
PA1241	0.0
PA1242	1.0
PA1243	1.0
PA1244	0.0
PA1245	5.0
PA1246	5.0
PA1247	5.0
PA1248	5.0
PA1249	5.0
PA1250	21.0
PA1251	1.0
PA1252	1.0
PA1253	1.0
PA1254	1.0
PA1255	1.0
PA1256	2.0
PA1257	1.0
PA1258	1.0
PA1259	1.0
PA1260	1.0
PA1261	1.0
PA1262	1.0
PA1263	1.0
PA1264	1.0
PA1265	1.0
PA1266	1.0
PA1267	1.0
PA1268	1.0
PA1269	1.0
PA1270	1.0
PA1271	10.0
PA1272	10.0
PA1273	1.0
PA1274	1.0
PA1275	1.0
PA1276	1.0
PA1277	1.0
PA1278	1.0
PA1279	1.0
PA1280	1.0
PA1281	1.0
PA1282	1.0
PA1283	1.0
PA1284	1.0
PA1285	1.0
PA1286	1.0
PA1287	21.0
PA1288	0.0
PA1289	0.0
PA1290	1.0
PA1291	1.0
PA1292	1.0
PA1293	10.0
PA1294	1.0
PA1295	1.0
PA1296	1.0
PA1297	1.0
PA1298	1.0
PA1299	0.0
PA1300	5.0
PA1301	5.0
PA1302	1.0
PA1303	1.0
PA1304	1.0
PA1305	32.0
PA1306	20.0
PA1307	0.0
PA1308	12.0
PA1309	1.0
PA1310	1.0
PA1311	1.0
PA1312	1.0
PA1313	24.0
PA1314	24.0
PA1315	24.0
PA1316	24.0
PA1317	5.0
PA1318	5.0
PA1319	5.0
PA1320	5.0
PA1321	5.0
PA1322	2.0
PA1323	4.0
PA1324	17.0
PA1325	1.0
PA1326	1.0
PA1327	21.0
PA1328	1.0
PA1329	1.0
PA1330	1.0
PA1331	36.0
PA1332	27.0
PA1333	15.0
PA1334	1.0
PA1335	1.0
PA1336	1.0
PA1337	0.0
PA1338	0.0
PA1339	0.0
PA1340	0.0
PA1341	0.0
PA1342	0.0
PA1343	33.0
PA1344	33.0
PA1345	1.0
PA1346	1.0
PA1347	7.0
PA1348	18.0
PA1349	1.0
PA1350	1.0
PA1351	1.0
PA1352	1.0
PA1353	28.0
PA1354	1.0
PA1355	1.0
PA1356	1.0
PA1357	1.0
PA1358	21.0
PA1359	1.0
PA1360	1.0
PA1361	1.0
PA1362	18.0
PA1363	2.0
PA1364	1.0
PA1365	1.0
PA1366	4.0
PA1367	1.0
PA1368	7.0
PA1369	7.0
PA1370	7.0
PA1371	7.0
PA1372	0.0
PA1373	1.0
PA1374	1.0
PA1375	1.0
PA1376	2.0
PA1377	1.0
PA1378	2.0
PA1379	1.0
PA1380	2.0
PA1381	7.0
PA1382	7.0
PA1383	18.0
PA1384	7.0
PA1385	7.0
PA1386	7.0
PA1387	18.0
PA1388	7.0
PA1389	2.0
PA1390	18.0
PA1391	18.0
PA1392	2.0
PA1393	18.0
PA1394	1.0
PA1395	18.0
PA1396	1.0
PA1397	1.0
PA1398	1.0
PA1399	1.0
PA1400	1.0
PA1401	1.0
PA1402	1.0
PA1403	1.0
PA1404	17.0
PA1405	1.0
PA1406	1.0
PA1407	1.0
PA1408	1.0
PA1409	1.0
PA1410	1.0
PA1411	1.0
PA1412	1.0
PA1413	1.0
PA1414	0.0
PA1415	8.0
PA1416	1.0
PA1417	1.0
PA1418	1.0
PA1419	1.0
PA1420	1.0
PA1421	1.0
PA1422	1.0
PA1423	1.0
PA1424	1.0
PA1425	1.0
PA1426	24.0
PA1427	18.0
PA1428	1.0
PA1429	8.0
PA1430	4.0
PA1431	0.0
PA1432	0.0
PA1433	1.0
PA1434	1.0
PA1435	1.0
PA1436	1.0
PA1437	1.0
PA1438	1.0
PA1439	0.0
PA1440	0.0
PA1441	0.0
PA1442	0.0
PA1443	0.0
PA1444	31.0
PA1445	1.0
PA1446	2.0
PA1447	0.0
PA1448	1.0
PA1449	1.0
PA1450	1.0
PA1451	1.0
PA1452	0.0
PA1453	0.0
PA1454	0.0
PA1455	20.0
PA1456	20.0
PA1457	0.0
PA1458	0.0
PA1459	0.0
PA1460	0.0
PA1461	0.0
PA1462	14.0
PA1463	0.0
PA1464	0.0
PA1465	1.0
PA1466	1.0
PA1467	1.0
PA1468	1.0
PA1469	1.0
PA1470	1.0
PA1471	1.0
PA1472	24.0
PA1473	1.0
PA1474	0.0
PA1475	10.0
PA1476	1.0
PA1477	26.0
PA1478	23.0
PA1479	23.0
PA1480	26.0
PA1481	26.0
PA1482	26.0
PA1483	13.0
PA1484	1.0
PA1485	1.0
PA1486	1.0
PA1487	1.0
PA1488	1.0
PA1489	1.0
PA1490	1.0
PA1491	1.0
PA1492	1.0
PA1493	1.0
PA1494	1.0
PA1495	1.0
PA1496	1.0
PA1497	1.0
PA1498	1.0
PA1499	1.0
PA1500	1.0
PA1501	1.0
PA1502	1.0
PA1503	1.0
PA1504	34.0
PA1505	0.0
PA1506	1.0
PA1507	1.0
PA1508	0.0
PA1509	7.0
PA1510	7.0
PA1511	1.0
PA1512	1.0
PA1513	2.0
PA1514	2.0
PA1515	1.0
PA1516	2.0
PA1517	1.0
PA1518	1.0
PA1519	1.0
PA1520	14.0
PA1521	1.0
PA1522	1.0
PA1523	1.0
PA1524	1.0
PA1525	31.0
PA1526	1.0
PA1527	1.0
PA1528	0.0
PA1529	1.0
PA1530	1.0
PA1531	1.0
PA1532	26.0
PA1533	0.0
PA1534	13.0
PA1535	1.0
PA1536	1.0
PA1537	1.0
PA1538	1.0
PA1539	1.0
PA1540	1.0
PA1541	1.0
PA1542	31.0
PA1543	23.0
PA1544	0.0
PA1545	4.0
PA1546	0.0
PA1547	1.0
PA1548	0.0
PA1549	1.0
PA1550	0.0
PA1551	0.0
PA1552	3.0
PA1553	3.0
PA1554	3.0
PA1555	0.0
PA1556	0.0
