PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	comparison	median expression	mean expression	variance expression	max expression	min expression	range expression	pathways present
PA14_47850	PA1267	0.8703744673414209	0.0		most stable	most stable in counts	11.0337572078296	18.87257031127462	656.7705089436769	656.7705089436769	1.3326390284544498	655.4378699152224	[]
PA14_29920	PA2644	0.765826614635795	0.0	nuoI			416.69191832777705	482.3585487183252	102792.97058274577	102792.97058274577	19.819954744201397	102773.15062800156	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA14_00550	PA0043	0.7295947082462846	0.0				85.22854911134566	97.78822166158164	3478.827567763337	3478.827567763337	17.8604740699469	3460.96709369339	[]
PA14_19900	PA3417	0.7083193446112815	0.0				97.9406749877624	358.27536126723663	789069.2402189134	789069.2402189134	1.40421829232972	789067.8360006212	['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA']
PA14_64170	PA4851	0.8282354911510623	0.0		most stable	most stable in both	307.861193578812	417.85798683333735	133332.70119786466	133332.70119786466	20.809502970203603	133311.89169489444	[]
PA14_45770	PA1446	0.5715114867869466	0.0	fliP			204.35926390516698	258.38798826898767	24191.685478195832	24191.685478195832	37.2463540867214	24154.439124109107	['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_30830	PA2572	0.8034419169264114	0.0			most stable in SPELL	323.571396817296	653.9756208700915	568034.2257623365	568034.2257623365	6.527141286147518	568027.6986210503	[]
PA14_21970	PA3249	0.7663520811200077	0.0				42.77628794392665	50.96171767438674	1805.3084885173103	1805.3084885173103	1.05665846218433	1804.2518300551255	[]
PA14_38770	PA1990	0.7869700152998758	0.0				66.3927008304422	87.85945216118931	5958.122876583263	5958.122876583263	0.4482160608235461	5957.67466052244	[]
PA14_44660	PA1529	0.6845046111005122	0.0	ligA			804.2664351878059	975.4204946870124	376247.25479201326	376247.25479201326	155.86480397091	376091.3899880424	['KEGG-Pathway-pae03410: Base excision repair', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Pathway-pae03420: Nucleotide excision repair']
PA14_17920	PA3585	0.2931887634073733	1.699518691042193e-106	glpM			32.97520288683735	56.82165900450158	22280.67510070711	22280.67510070711	2.39364494285379	22278.28145576426	[]
PA14_53850	PA0804	0.8242288809802287	0.0		most stable	most stable in counts	152.66658987062598	175.19916117125837	12908.479449535404	12908.479449535404	6.527141286147518	12901.952308249256	[]
PA14_35490	PA2250	0.7044638951822335	0.0	lpdV			1137.627598425945	1905.6610762576965	8056744.470976481	8056744.470976481	2.32889297267738	8056742.142083509	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA14_16210	PA3726	0.7970828444840987	0.0				78.2214972652757	139.5826099236438	33991.73910347459	33991.73910347459	6.7616143868958405	33984.97748908769	[]
PA14_14780	PA3810	0.7798069804328347	0.0	hscA			1176.0974887892548	1546.530219058967	1491127.4624618632	1491127.4624618632	99.29652748649241	1491028.165934377	[]
PA14_66250	PA5012	0.6898082585712342	0.0	waaF			661.276868035869	855.072872429929	628714.8391218983	628714.8391218983	100.30738056781601	628614.5317413305	['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA14_07560	PA0579	0.8296436785811441	0.0	rpsU	most stable	most stable in both	794.9762693991976	1118.2764087834428	1267086.239592006	1267086.239592006	29.046485400984807	1267057.193106605	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_25830	PA2954	0.4053863981995302	1.0408282159955138e-210				91.03296030320732	98.60592798166613	2311.6394651419405	2311.6394651419405	16.9613224510939	2294.6781426908465	[]
PA14_21840	PA3261	0.661574987149294	0.0				232.21017174735002	369.4097299340815	238301.975451912	238301.975451912	19.5814238584425	238282.39402805356	[]
PA14_38850	PA1983	0.5884035379306823	0.0	exaB			5.7620503154577145	15.610583354319544	3272.675167941769	3272.675167941769	0.4482160608235461	3272.2269518809453	[]
PA14_63820	PA4826	0.631142979644904	0.0				23.876970325895254	90.87115686536958	48144.904246801954	48144.904246801954	1.8280394294231697	48143.07620737253	[]
PA14_51010	PA1030	0.3445319741635002	6.499913221904791e-149				293.7397177847205	387.4222792087407	113316.93365880652	113316.93365880652	67.3400940010559	113249.59356480547	[]
PA14_26220	PA2925	0.8664870074490127	0.0	hisM	most stable	most stable in counts	11.420010577955349	18.118472515640605	414.25401872254304	414.25401872254304	0.5627344487490981	413.6912842737939	[]
PA14_35390	PA2257	0.8657730139916217	0.0	pvcD	most stable	most stable in counts	6.243790711129599	9.205711423452259	129.25521599693826	129.25521599693826	0.5139340011357371	128.74128199580252	[]
PA14_07380	PA0568	0.26898206601473434	2.650240378788732e-89				75.06030390640485	92.97899569068103	4632.48426031164	4632.48426031164	15.4629182392193	4617.021342072421	[]
PA14_62970	PA4761	0.4547385948314324	2.8090053742984303e-271	dnaK			6827.1888937337535	12341.977280830195	436888779.9782226	436888779.9782226	90.13360727247549	436888689.84461534	['KEGG-Pathway-pae03018: RNA degradation']
PA14_68280	PA5168	0.22618158108842665	5.261607507252586e-63				119.8136088657055	176.04866124895747	31569.71712143665	31569.71712143665	12.3521834104276	31557.36493802622	[]
PA14_15890	PA3751	0.7396483481499215	0.0	purT			298.307243102075	340.30866204845904	33705.205759269425	33705.205759269425	30.4459218229593	33674.759837446465	['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA14_43900	PA1592	0.6494572309453679	0.0				1360.5865560641	2411.1519469592263	12509077.109253574	12509077.109253574	30.800491180906402	12509046.308762396	[]
PA14_35290	PA2265	0.2875806895742124	2.3326352918080636e-102	gnd			223.6486791277445	340.7905905349402	311775.0607927261	311775.0607927261	0.582223243169344	311774.4785694829	['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA14_36460	PA2175	0.6290586521635768	0.0				50.49862742761265	151.570890379312	189417.3180573865	189417.3180573865	0.4482160608235461	189416.8698413257	[]
PA14_17340	PA3633	0.7145676150590435	0.0	ispD			153.62887433001998	208.56195492825614	51173.4078001528	51173.4078001528	12.3201964723626	51161.08760368043	['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA14_31640	PA2546	0.5010628494484987	0.0				25.339486828270296	33.246630528730606	1327.172194734251	1327.172194734251	0.582223243169344	1326.5899714910815	[]
PA14_52430	PA0915	0.7987993286347363	0.0				40.662013943898145	61.47569071948883	3745.8150011632733	3745.8150011632733	3.75644647313418	3742.0585546901398	[]
PA14_41050	PA1816	0.6966126717452066	0.0	dnaQ			276.60867604882503	384.9156179042302	181714.56691871322	181714.56691871322	62.7132975171827	181651.853621196	['KEGG-Pathway-pae03440: Homologous recombination', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Module-M00260: DNA polymerase III complex, bacteria']
PA14_03170	PA0987	0.22634969651565195	4.2434263095935754e-63			least stable in SPELL	126.726451572555	152.00582618176045	11452.113625114363	11452.113625114363	18.7301332663037	11433.383491848059	[]
PA14_28690	PA2740	0.8311550473782608	0.0	pheS	most stable	most stable in counts	612.357885140044	727.9042235464453	207287.41378000472	207287.41378000472	85.4413977683071	207201.97238223642	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_40840	PA1832	0.5554502804275989	0.0				663.638555435288	853.0330723794954	759304.3756962308	759304.3756962308	116.81060570330601	759187.5650905275	[]
PA14_14000	PA3864	0.2478388177819952	1.1303980182121143e-75				108.95957798659548	125.81959569337812	21120.356048029054	21120.356048029054	12.463107342793	21107.892940686266	[]
PA14_24480	PA3064	0.6671038397911202	0.0	pelA			75.13433358865241	107.04319372951248	15664.518236043856	15664.518236043856	14.6564608146507	15649.861775229205	[]
PA14_56660	PA4356	0.09374039009699413	6.476110643655353e-12		least stable	least stable in counts	154.6898776860715	276.21037795953976	208875.29282193704	208875.29282193704	5.03039793383027	208870.26242400322	[]
PA14_65590	PA4963	0.609528515978245	0.0				417.9177106126465	504.28437015985514	109756.45222107237	109756.45222107237	40.5945624306124	109715.85765864172	[]
PA14_64390	PA4868	0.6141647401638705	0.0	ureC			219.7269075525935	268.8227272453189	42844.38638948672	42844.38638948672	8.42667325571588	42835.959716231	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_17980	PA3581	0.3977009361357311	3.700009754366931e-202	glpF			332.216065772855	865.8423675362224	6781798.570938555	6781798.570938555	10.8814808191382	6781787.689457735	[]
PA14_00980	PA0081	0.2686623990748413	4.3536698302469135e-89				258.003953981976	354.19193860491293	92086.7559783826	92086.7559783826	33.8080719344792	92052.94790644813	['KEGG-Pathway-pae03070: Bacterial secretion system']
PA14_04330	PA0332	0.3006018387348971	4.1260610876545684e-112				182.7375454853725	273.9807680838968	381618.27226303396	381618.27226303396	16.930630212012698	381601.341632822	[]
PA14_26810	PA2882	0.6709241587530307	0.0				15.070608215222697	44.61803305784325	27720.557854085688	27720.557854085688	1.72021759884505	27718.83763648684	[]
PA14_70850	PA5368	0.5166625672319057	0.0	pstC			224.18680890813647	450.46986547353583	516308.3360507399	516308.3360507399	53.719635136983996	516254.6164156029	['KEGG-Module-M00222: Phosphate transport system']
PA14_36980	PA2134	0.6982968644458468	0.0				39.33404930102755	212.60358191012162	972231.9703410178	972231.9703410178	0.4482160608235461	972231.5221249571	[]
PA14_31770	PA2535	0.6789209061443562	0.0				33.447729299327705	42.347305167796996	3004.0847753599687	3004.0847753599687	1.16444648633869	3002.9203288736303	[]
PA14_67470	PA5109	0.7776594536725845	0.0				196.35106952275348	222.41151906315918	20485.17744940784	20485.17744940784	30.602251698655802	20454.575197709186	[]
PA14_40220	PA1878	0.7158140515550826	0.0				39.312705333429506	71.52756217325371	10232.901043775932	10232.901043775932	6.25883226228664	10226.642211513643	[]
PA14_60870	PA4601	0.5163869277703996	0.0	morA			729.327721540169	826.7281330574539	251604.2493278491	251604.2493278491	60.89184364591871	251543.3574842032	[]
PA14_02730	PA0223	-0.011365638240225335	0.4059725494565912		least stable	least stable in counts	49.34947960191355	69.98329443520214	6595.716767763087	6595.716767763087	6.61976849909949	6589.096999263988	['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA14_32440	PA2490	0.25741309738963764	1.0921203851941387e-81			least stable in SPELL	20.120313114847946	26.697236416327392	966.2267970863941	966.2267970863941	0.582223243169344	965.6445738432247	[]
PA14_40210	PA1879	0.7852016812830602	0.0				23.088275149229602	36.5916797970529	1530.0126310205703	1530.0126310205703	2.27761818879786	1527.7350128317728	[]
PA14_33680	PA2398	0.48360425827065007	1.2273927585006e-311	fpvA			369.9399722029245	1006.6289136042917	4494405.913276786	4494405.913276786	0.30262719449986897	4494405.610649591	[]
PA14_50980	PA1032	0.5756200036263572	0.0	pac			603.1996015706279	648.1594620532533	66963.54005272343	66963.54005272343	253.912400712044	66709.62765201139	[]
PA14_34250	PA2352	0.7431169779558763	0.0				45.03090759701175	59.359270431502935	2694.948174053172	2694.948174053172	0.582223243169344	2694.365950810003	['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA14_60250	PA4546	0.7530085786297144	0.0	pilS			199.65516467132352	249.00059389601861	26514.985640975083	26514.985640975083	36.0534429089902	26478.93219806609	[]
PA14_47860	PA1266	0.8228503141810061	0.0		most stable	most stable in counts	13.408155456194901	24.916335666344143	1069.9273718333473	1069.9273718333473	1.3326390284544498	1068.5947328048928	[]
PA14_60310	PA4554	0.4958894939389505	0.0	pilY1			2276.893797273355	3080.8116285241717	7656573.305990115	7656573.305990115	0.241836874883577	7656573.06415324	[]
PA14_64200	PA4854	0.85122046462788	0.0	purH	most stable	most stable in both	455.3670784755085	672.0828119628213	364446.6966177166	364446.6966177166	36.8938177179989	364409.8027999985	['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA14_70630	PA5350	0.6949586638298433	0.0	rubA2			88.46028294320475	133.11891238064408	21094.940997663423	21094.940997663423	6.7616143868958405	21088.179383276532	[]
PA14_30270	PA2617	0.6861198682798889	0.0	aat			112.80854676098947	118.84670054054511	3146.968047912417	3146.968047912417	12.575994834575699	3134.3920530778414	[]
PA14_20860	PA3340	0.7835470492410502	0.0				295.30840116604	396.9115652736663	91974.19192101856	91974.19192101856	23.5930165169737	91950.5989045016	[]
PA14_46280	PA1404	0.7559717256538843	0.0				37.63492102350775	105.91681554405542	48970.336045194505	48970.336045194505	1.46845306962015	48968.86759212488	[]
PA14_45740	PA1448	0.6620168169676224	0.0	fliR			103.65940597317648	133.38371719979202	7666.206408628491	7666.206408628491	11.7965082584869	7654.409900370002	['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_43650	PA1613	0.6676299484680484	0.0				177.4064564026835	194.70910380411632	11013.19115089293	11013.19115089293	31.7579674241506	10981.433183468778	[]
PA14_16090	PA3735	0.7968983078741766	0.0	thrC			677.2858445342105	906.5116296221432	534499.8903357812	534499.8903357812	64.4960523295887	534435.3942834516	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00750: Vitamin B6 metabolism', 'KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine']
PA14_19370	PA3459	0.581486628905364	0.0				797.698849434724	1405.5834612345084	7341801.634441691	7341801.634441691	43.243033910887696	7341758.39140778	['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA14_51510	PA0988	0.6186025251946139	0.0				245.6430127001445	269.76359313720855	25392.019595750466	25392.019595750466	36.4715388648919	25355.548056885567	[]
PA14_52050	PA0944	0.6909585063856539	0.0	purN			306.566326610893	501.24162747010865	292508.25865676714	292508.25865676714	30.800491180906402	292477.4581655862	['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA14_50870	PA1042	0.586623184958604	0.0				103.67310715366699	142.45648284236108	18958.94975497946	18958.94975497946	6.61976849909949	18952.329986480363	[]
PA14_50970	PA1033	0.6200234324169154	0.0				167.45035832316003	195.46961231778252	14186.244026690076	14186.244026690076	32.2255660505456	14154.01846063953	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA14_66610	PA5039	0.6815369019544709	0.0	aroK			610.321729343628	758.476483835071	414625.0167858776	414625.0167858776	79.5458725955026	414545.47091328213	['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA14_02260	PA0179	0.7603382128006075	0.0				441.044574169152	687.1171603398483	722925.662584372	722925.662584372	15.011287591182402	722910.6512967809	['KEGG-Pathway-pae02030: Bacterial chemotaxis', 'KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system']
PA14_64540	PA4882	0.21978129900729626	1.6609458262933217e-59				22.460703531338247	35.72909795200801	2252.9279203571505	2252.9279203571505	2.0159193105504	2250.9120010466	[]
PA14_14850	PA3805	0.8364995360008904	0.0	pilF	most stable	most stable in counts	785.6301709397757	930.1197307615204	434530.9360737051	434530.9360737051	61.14574389085421	434469.7903298143	[]
PA14_38825	PA1985	0.5231877030568578	0.0	pqqA		least stable in SPELL	31.738091118519755	94.35703803337178	27935.92262813659	27935.92262813659	0.126637287725319	27935.795990848863	[]
PA14_69010	PA5225	0.8014312762286123	0.0				251.07400158387347	288.84858378136664	28792.682515178818	28792.682515178818	27.046457547583397	28765.63605763124	[]
PA14_69670	PA5277	0.7548663339614773	0.0	lysA			737.1866858726214	844.5255870530673	216593.28215168318	216593.28215168318	40.5945624306124	216552.68758925254	['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA14_00480	PA0039	0.14729334343482006	2.5320726543256648e-27		least stable	least stable in counts	1381.0782913676296	2527.5692266006945	10109311.0996524	10109311.0996524	62.943956242987795	10109248.155696156	[]
PA14_19660	PA3435	0.7192476864349081	0.0				151.2136445179915	175.32857699634377	12719.180979432613	12719.180979432613	6.93650099006788	12712.244478442544	[]
PA14_13410	PA3903	0.8101717294982229	0.0	prfC			484.55497670436347	684.2095034305618	365927.3048252729	365927.3048252729	29.3893658345464	365897.91545943846	[]
PA14_14700	PA3816	0.7480906151141073	0.0	cysE			375.7935035237175	410.1820838165051	39887.6320066	39887.6320066	72.33780829451409	39815.29419830549	['KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00021: Cysteine biosynthesis, serine => cysteine']
PA14_27530	PA2825	0.3592583972777452	1.1527040842988705e-162				113.0892761494815	195.98803907028955	242546.4278496409	242546.4278496409	5.8766983717190815	242540.55115126914	[]
PA14_12400	PA3976	0.7014846171798027	0.0	thiE			118.24537915744699	145.87305300089218	14003.449549930538	14003.449549930538	9.74155024818188	13993.707999682356	['KEGG-Pathway-pae00730: Thiamine metabolism']
PA14_12570	PA3965	0.6434759157502673	0.0				94.65693431595601	122.79205854592165	7427.586175634124	7427.586175634124	10.0150165125313	7417.571159121592	[]
PA14_43830	PA1598	0.6657652630398595	0.0	panB			30.25155421555525	49.975621829210155	2916.0774658923024	2916.0774658923024	1.40421829232972	2914.6732475999725	['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Module-M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate']
PA14_46370	PA1396	0.7616368121501902	0.0				85.04604601401445	101.66058972901665	4116.301903308178	4116.301903308178	11.4265425426805	4104.875360765498	[]
PA14_09020	PA4246	0.8803437985987786	0.0	rpsE	most stable	most stable in both	4517.061234518145	6065.653299958692	25281044.08595565	25281044.08595565	122.901537413774	25280921.184418235	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_30080	PA2632	0.600053161809707	0.0				175.887693222667	204.64935241823045	26715.890112230885	26715.890112230885	25.7578525289443	26690.132259701943	[]
PA14_42120	PA1734	0.5122777431166512	0.0				57.5577379449911	81.47101304002584	26003.413370272174	26003.413370272174	5.748673204812009	25997.664697067357	[]
PA14_69190	PA5239	0.7602564340857816	0.0	rho		most stable in SPELL	1979.885081732255	3520.115954921192	25603748.54429454	25603748.54429454	49.28078588945029	25603699.26350865	['KEGG-Pathway-pae03018: RNA degradation']
PA14_54370	PA0767	0.855874635131177	0.0	lepA	most stable	most stable in counts	1779.19470146015	2245.415069853655	3250361.0483507686	3250361.0483507686	156.16757445000098	3250204.8807763187	[]
PA14_42100	PA1735	0.5538948557749768	0.0				65.18619828241305	86.0313786372577	5123.381529498125	5123.381529498125	3.9710165599953	5119.41051293813	[]
PA14_72150	PA5467	0.3166556777736797	7.541388801114493e-125				35.2644181003364	47.12421628841156	1845.9758767221313	1845.9758767221313	2.1934259735336297	1843.7824507485975	[]
PA14_48520	PA1222	0.5413859088603078	0.0				170.0759600289875	177.30664953156838	5904.524375401184	5904.524375401184	15.734405183124	5888.789970218059	[]
PA14_30350	PA2610	0.4462284686822519	4.2075987233271755e-260				128.5001247868605	164.44860515644282	16284.036982322263	16284.036982322263	18.2510401537034	16265.785942168559	[]
PA14_53480	PA0835	0.656008179852901	0.0	pta			713.3497818062282	959.4942074095776	589981.8706026397	589981.8706026397	186.374134764722	589795.496467875	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00640: Propanoate metabolism']
PA14_41270	PA1798	0.7533789286205256	0.0				94.12311727161689	106.68823496579118	3619.080870159019	3619.080870159019	20.408722395337602	3598.6721477636816	['KEGG-Pathway-pae00312: beta-Lactam resistance']
PA14_06950	PA0533	0.3265420768829952	4.270503502078205e-133				141.1519161862875	145.39006236816596	6637.497394294514	6637.497394294514	39.718610994597	6597.7787832999165	[]
PA14_60190	PA4542	0.37789352540351895	3.836254684379674e-181	clpB		most stable in SPELL	3303.454700646089	6895.913487729784	234013396.48468468	234013396.48468468	119.14377622348499	234013277.34090844	[]
PA14_26460	PA2909	0.6821310411190321	0.0	cobK			23.4161881214793	28.760600781800555	521.7685049679109	521.7685049679109	2.36270514619386	519.4057998217169	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_29740	PA2656	0.2569616269468758	2.1266995267622596e-81				200.61838193672952	342.8129016093796	2693313.8846339127	2693313.8846339127	35.3895247754606	2693278.4951091367	[]
PA14_37550	PA2085	0.6195780278206227	0.0				11.569742674420302	23.78888070535934	3442.6303646558995	3442.6303646558995	0.409215567153817	3442.2211490887457	[]
PA14_72580	PA5500	0.37737056109661865	1.3160898680754757e-180	znuC			169.93564116638203	245.94096225192848	189923.4880603189	189923.4880603189	10.1486406076531	189913.3394197113	['KEGG-Module-M00242: Zinc transport system']
PA14_43130	PA1654	0.7308254157448136	0.0				342.6857771555829	400.8039865910271	85258.93915443795	85258.93915443795	12.3201964723626	85246.61895796559	[]
PA14_50860	PA1043	0.5359891316414751	0.0				161.230837036021	176.7223592613239	7854.585620683188	7854.585620683188	26.9372422853795	7827.6483783978065	[]
PA14_44190	PA1569	0.8731744089976267	0.0		most stable	most stable in counts	13.5839132120419	22.761438663073157	932.960259308972	932.960259308972	1.22137530202808	931.738884006944	[]
PA14_68300	PA5170	0.6240197621854019	0.0	arcD		most stable in SPELL	1980.825078214575	4299.8584498202445	37720622.40619035	37720622.40619035	67.3009762485877	37720555.1052141	[]
PA14_19360	PA3460	0.6779962466643612	0.0			most stable in SPELL	451.3921034318455	900.8389193248454	2460383.5806770087	2460383.5806770087	5.30916433824559	2460378.2715126704	[]
PA14_20640	PA3358	0.6062503472942077	0.0				30.5234394471903	37.283710063321436	604.7870696670605	604.7870696670605	2.36270514619386	602.4243645208667	[]
PA14_45000	PA1502	0.4886422777964352	4.3521e-319	gcl			38.2480178638306	80.23821018996206	124918.94898859713	124918.94898859713	2.73520728665376	124916.21378131046	['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_06660	PA0510	0.6252510487176451	0.0	nirE			42.2757992720215	231.9134749236409	310794.67214901	310794.67214901	0.7643293592642472	310793.9078196507	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_36630	PA2160	0.7340242346226528	0.0				129.641710552289	425.6038519546139	905210.5370461107	905210.5370461107	0.727581108343508	905209.8094650024	['KEGG-Pathway-pae00500: Starch and sucrose metabolism']
PA14_45210	PA1486	0.8696671167317067	0.0		most stable	most stable in counts	22.697362658184353	30.29414246199385	723.6655205037773	723.6655205037773	1.66725242726853	721.9982680765089	[]
PA14_16100	PA3734	0.8025845603146289	0.0				132.691526712771	288.5846794396886	181100.26401491108	181100.26401491108	4.18358152344479	181096.08043338766	[]
PA14_21960	PA3250	0.7959836680366399	0.0				134.63402183511448	234.48406122258604	74275.10578767724	74275.10578767724	2.12441120245568	74272.98137647481	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA14_47750	PA1274	0.7566521113221605	0.0				50.000787364280995	66.81748403955409	3257.6543584346446	3257.6543584346446	3.06774548160945	3254.5866129530355	['KEGG-Pathway-pae00740: Riboflavin metabolism']
PA14_68190	PA5162	0.6335418014381462	0.0	rmlD			638.0908791706929	711.509266601562	153747.0654315666	153747.0654315666	87.67395223363691	153659.39147933296	['KEGG-Pathway-pae00521: Streptomycin biosynthesis', 'KEGG-Pathway-pae00523: Polyketide sugar unit biosynthesis']
PA14_29860	PA2648	0.7799947989587505	0.0	nuoM			720.9327666131753	952.1520755492572	569911.383223069	569911.383223069	46.7679784397178	569864.6152446293	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA14_46480	PA1374	0.2026884707933536	1.072325891330493e-50		least stable	least stable in counts	25.461596603815252	37.56281527210865	26777.512621075475	26777.512621075475	3.094466183994661	26774.41815489148	[]
