PAO1 id	Name	PA14 homolog id	label	Transcriptional similarity across strains	P-value	pathways present	Related acc genes
PA0510	nirE	PA14_06660		0.4747520944357842	6.690490305383668e-299	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA3933	betT3	PA14_12990		0.2869885320706863	6.032984477535181e-102	[]
PA1852		PA14_40560		0.3034414457378255	2.5084884471632344e-114	[]
PA0935		PA14_52160		0.3826437514559069	4.376859347687963e-186	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA4869		PA14_64400		0.4195404548683272	4.227779507333383e-227	[]
PA2929		PA14_26160	least stable	0.15420610129567908	7.99537409952456e-30	[]	No accessory genes
PA4440		PA14_57680		0.4126561869370589	4.766799135301863e-219	[]
PA1962	azoR2	PA14_39150	least stable	0.17083794295441065	2.5779429818072266e-36	[]	No accessory genes
PA5429	aspA	PA14_71650		0.37902513782581737	2.4453258477654867e-182	['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA2832	tpm	PA14_27460		0.4184105339605351	9.134524363142797e-226	[]
PA2668		PA14_29575		0.2913949879699169	3.5050014204896724e-105	[]
PA1860		PA14_40430		0.4380909572381729	9.330140411788438e-250	[]
PA1183	dctA	PA14_49130	least stable	0.19441937848778176	1.0193800902992963e-46	[]	No accessory genes
PA3214		PA14_22650		0.4742116348812698	3.930638052686224e-298	[]
PA0247	pobA	PA14_03050		0.21289944235947147	7.085705289325576e-56	['KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA2201		PA14_36250		0.34633280500000496	1.389646413121444e-150	[]
PA4557	lytB	PA14_60330		0.4444748868644702	6.913444598219542e-258	['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA0989		PA14_51500		0.3992400206879745	6.857336096695056e-204	[]
PA3905		PA14_13380		0.4334773944556772	5.467431599341676e-244	[]
PA3228		PA14_22440		0.3949478530206592	3.4649318398849595e-199	[]
PA4973	thiC	PA14_65740	least stable	0.1423564945371768	1.2856136275659952e-25	['KEGG-Pathway-pae00730: Thiamine metabolism']	No accessory genes
PA2905	cobH	PA14_26500		0.3653678574095375	1.2804223839080567e-168	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA1522		PA14_44760		0.2114398227423344	4.040104178382804e-55	[]
PA5114		PA14_67530	most stable	0.5982566346160203	0.0	[]
PA2701		PA14_29210		0.3471567760191813	2.4419787673419862e-151	[]
PA0664		PA14_08500		0.4109079583396416	4.933071806210171e-217	[]
PA4544	rluD	PA14_60210		0.4055448459291139	6.3043996270535125e-211	[]
PA5125	ntrC	PA14_67680		0.35280445129175103	1.4127457644831964e-156	[]
PA2878		PA14_26870		0.3880420051970448	9.16508398353337e-192	[]
PA3194	edd	PA14_22910		0.38465682163727	3.4348296506093224e-188	['KEGG-Pathway-pae00030: Pentose phosphate pathway', 'KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate']
PA2020	mexZ	PA14_38380		0.314472283947026	4.30911876457677e-123	['KEGG-Pathway-pae00312: beta-Lactam resistance']
PA1493	cysP	PA14_45110		0.4448394644236817	2.3448291942448227e-258	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00185: Sulfate transport system', 'KEGG-Module-M00616: Sulfate-sulfur assimilation']
PA1983	exaB	PA14_38850		0.27078681930472925	1.5279792089954664e-90	[]
PA4330		PA14_56250		0.26033965986911617	1.3575704999375066e-83	[]
PA0162	opdC	PA14_02020		0.32207920847456323	2.3334396516231444e-129	[]
PA1230		PA14_48380		0.43916389699265995	4.126810050278557e-251	[]
PA2008	fahA	PA14_38530		0.3196847108967289	2.2923230749476693e-127	['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00643: Styrene degradation']
PA3567		PA14_18160		0.2579346548104182	4.877455261207503e-82	[]
PA1398		PA14_46340		0.3685990857342841	8.342713512892469e-172	[]
PA1355		PA14_46760		0.35561059797584577	3.216271474701816e-159	[]
PA0081	fha1	PA14_00980		0.4807777216020149	1.4368788661713784e-307	['KEGG-Pathway-pae03070: Bacterial secretion system']
PA3671		PA14_16880		0.409984085088852	5.663192413766301e-216	['KEGG-Module-M00254: ABC-2 type transport system']
PA4056	ribD	PA14_11400	most stable	0.5303044881892847	0.0	['KEGG-Pathway-pae00740: Riboflavin metabolism', 'KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD']
PA2584	pgsA	PA14_30670		0.4038947066501869	4.529465997170309e-209	['KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA4632		PA14_61290		0.4897671049542155	7.915e-321	[]
PA5289		PA14_69820		0.4260396227486354	7.073835172682338e-235	[]
PA3692	lptF	PA14_16630	most stable	0.5661165303972223	0.0	[]
PA4647	uraA	PA14_61480		0.3674756709559434	1.0793877952738247e-170	[]
PA1342	aatJ	PA14_46910		0.4680841408192304	1.6481880240470815e-289	['KEGG-Module-M00230: Glutamate/aspartate transport system']
PA4763	recN	PA14_63010		0.42898707507453776	1.845610658504676e-238	[]
PA2616	trxB1	PA14_30280	most stable	0.5149370316528974	0.0	['KEGG-Pathway-pae00450: Selenocompound metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA3521	opmE	PA14_18790		0.28763030330786743	2.0552438208229132e-102	[]
PA3361	lecB	PA14_20610		0.3253384581369652	4.2349290301249125e-132	[]
PA4536		PA14_58850		0.3949757429124621	3.231145526567629e-199	[]
PA2178		PA14_36410		0.43026249846113546	5.062699623591317e-240	[]
PA4571		PA14_60490		0.4355281659836944	1.5309338748613382e-246	[]
PA1302		PA14_47380		0.39497555088185815	3.2327000976488383e-199	[]
PA0816		PA14_53720		0.3548352628497076	1.738680084845783e-158	[]
PA2809	copR	PA14_27810		0.29377036619739794	5.972911527596774e-107	['KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system']
PA1799	parR	PA14_41260		0.3657910302159551	4.9224873431478505e-169	['KEGG-Pathway-pae00312: beta-Lactam resistance']
PA1602		PA14_43780		0.2523808993790361	1.6500660291846435e-78	['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA2250	lpdV	PA14_35490		0.3997165663741877	2.039973225349824e-204	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA1093		PA14_50280		0.4118567052492208	3.9916123996271976e-218	[]
PA0374	ftsE	PA14_04910		0.40376675712889865	6.303053041167177e-209	[]
PA4640	mqoB	PA14_61400		0.35549920924554207	4.0998388126939035e-159	['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA1804	hupB	PA14_41210	most stable	0.5255305159757746	0.0	[]
PA4537		PA14_58860		0.37821549219473255	1.6605245761761044e-181	[]
PA1182		PA14_49150		0.21361946767369594	2.987887729724553e-56	[]
PA2782	bamI	PA14_28110		0.32383870767066136	7.805682888708076e-131	[]
PA1487		PA14_45190		0.3270624084070469	1.4560460627603676e-133	['KEGG-Pathway-pae00561: Glycerolipid metabolism']
PA2614	lolA	PA14_30310	most stable	0.5115565711911588	0.0	[]
PA5541	pyrQ	PA14_73070		0.3957216811641319	4.975644165739789e-200	['KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA1174	napA	PA14_49250		0.43143272133194016	1.84295863423039e-241	['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen', 'KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia']
PA2342	mtlD	PA14_34360		0.2242740747223622	5.811669520409564e-62	['KEGG-Pathway-pae00051: Fructose and mannose metabolism']
PA4337		PA14_56380		0.23065191358670584	1.5831771990505337e-65	[]
PA2739	pheT	PA14_28710		0.2429265598271689	1.0630051276881223e-72	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA3822		PA14_14610		0.3756151871713399	7.51732293069747e-179	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA3811	hscB	PA14_14770		0.4459158150197927	9.55864792441415e-260	[]
PA3528	rnt	PA14_18700		0.4160307563523046	5.685593142571341e-223	[]
PA1076		PA14_50500		0.4253227318346318	5.198332345579361e-234	[]
PA2331		PA14_34460		0.32416169121328026	4.1732045156835646e-131	[]
PA3122		PA14_23730		0.3469098580451193	4.114142441278637e-151	[]
PA5495	thrB	PA14_72510	most stable	0.5124418420366975	0.0	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Module-M00018: Threonine biosynthesis, aspartate => homoserine => threonine']
PA5082	dguC	PA14_67130	least stable	0.1594352938856004	8.634842253909317e-32	['KEGG-Module-M00230: Glutamate/aspartate transport system']	No accessory genes
PA3178		PA14_23120		0.32316877086421736	2.8537220670644056e-130	[]
PA3273		PA14_21680		0.3651977178842512	1.8797402626319445e-168	[]
PA0780	pruR	PA14_54190		0.2787681543145187	4.600489591615926e-96	[]
PA1437		PA14_45880		0.3786978738241787	5.3074379596502593e-182	['KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system']
PA3297		PA14_21400	most stable	0.5083703436569253	0.0	[]
PA4783		PA14_63230		0.3193945658604764	3.985167859812081e-127	[]
PA3169		PA14_23250		0.3024766153872386	1.4065908833970466e-113	['KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Module-M00034: Methionine salvage pathway']
PA0654	speD	PA14_08390		0.3882977719745637	4.902332537660664e-192	['KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Module-M00034: Methionine salvage pathway']
PA2947	cobE	PA14_25930		0.3929676407238216	4.8558312392622927e-197	['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA0808		PA14_53810		0.2797907015704255	8.749104220169607e-97	[]
PA3012		PA14_25100		0.35738925928455745	6.581596279271107e-161	[]
PA0075	pppA	PA14_00890	most stable	0.5303820117675418	0.0	['KEGG-Pathway-pae03070: Bacterial secretion system']
PA3978		PA14_12370		0.34937342174080394	2.2124253030919044e-153	[]
PA1503		PA14_44990		0.2752228163486564	1.3750900022786045e-93	[]
PA5381		PA14_71080		0.3814088383339672	8.419790345978014e-185	[]
PA4991		PA14_66000		0.4558575157353398	8.030874073405002e-273	[]
PA4698		PA14_62180		0.38070171649906337	4.5510315052608615e-184	[]
PA1226		PA14_48420		0.26915175882002146	1.9604759285425437e-89	[]
PA2621	clpS	PA14_30210	most stable	0.5313320426810615	0.0	[]
PA0814		PA14_53740		0.28764090614751536	2.0189547292272878e-102	[]
PA0538	dsbB	PA14_07000		0.3005824726110036	4.0720989195378405e-112	[]
PA4854	purH	PA14_64200	most stable	0.5448619358184578	0.0	['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA1947	rbsA	PA14_39330		0.4058398732696383	2.9283921308110826e-211	[]
PA0292	aguA	PA14_03810		0.32929107810019703	1.8063505726418514e-135	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA1043		PA14_50860		0.4219417163229373	5.927463829892065e-230	[]
PA3102	xcpS	PA14_24010		0.3706405279044554	7.75237564053492e-174	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA1246	aprD	PA14_48115		0.4456090549474019	2.3821899137078264e-259	['KEGG-Module-M00328: Hemophore/metalloprotease transport system']
PA0016	trkA	PA14_00170		0.47307428253215095	1.6153188877986608e-296	[]
PA5087		PA14_67200		0.2977953487847012	5.503443080181655e-110	[]
PA1575		PA14_44130		0.4068154036211327	2.307221336546137e-212	[]
PA3621	fdxA	PA14_17490		0.2400527047151612	5.534544718229628e-71	[]
PA5115		PA14_67540		0.2724895847556945	1.0513588555863303e-91	[]
PA2635		PA14_30040		0.3219296048820829	3.111748691458311e-129	[]
PA4171		PA14_09940		0.3949170098712606	3.743190834810969e-199	[]
PA2757		PA14_28430		0.310169654973169	1.2537168731459006e-119	[]
PA2071	fusA2	PA14_37710	most stable	0.5306966610480892	0.0	[]
PA2619	infA	PA14_30240		0.4939878061450693	0.0	[]
PA4236	katA	PA14_09150		0.2990573867383679	6.0077456968867814e-111	['KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA4506	dppF	PA14_58490		0.2589591645102593	1.0656224984271822e-82	['KEGG-Module-M00324: Dipeptide transport system']
PA3596		PA14_17760		0.3015866708041524	6.859267986597342e-113	[]
PA3972		PA14_12450		0.4009275705205551	9.283233962183296e-206	[]
PA3518		PA14_18820		0.3004754939482208	4.92088260312119e-112	[]
PA1465		PA14_45480	most stable	0.5114382981575701	0.0	[]
PA2373	vgrG3	PA14_33960		0.2499878798996505	5.145750225021619e-77	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA2982		PA14_25500		0.4350062379932954	6.860136484185193e-246	[]
PA5558	atpF	PA14_73290		0.4999292098976007	0.0	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00157: F-type ATPase, prokaryotes and chloroplasts']
PA3364	amiC	PA14_20580		0.23149890497702344	5.221779714190736e-66	['KEGG-Module-M00237: Branched-chain amino acid transport system']
PA3280	oprO	PA14_21610		0.41478280235358417	1.6254491384487043e-221	[]
PA5201		PA14_68710		0.4908900793894223	1.63e-322	[]
PA0893	argR	PA14_52740		0.3697301017537189	6.2721249977405635e-173	[]
PA0086	tagJ1	PA14_01040	most stable	0.6093201536577606	0.0	[]
PA3119		PA14_23770		0.2375672594930208	1.619045143698402e-69	[]
PA1760		PA14_41800		0.4898423126287172	6.107e-321	[]
PA4043	ispA	PA14_11560		0.4166882093988136	9.663233178753543e-224	['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA0266	davT	PA14_03450		0.3389769505311748	6.081993214457047e-144	['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA3540	algD	PA14_18580		0.30496420629719045	1.6287527155466582e-115	['KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA4497	dppA2	PA14_58360		0.35017973462537866	3.959631296737121e-154	[]
PA4262	rplD	PA14_08860	most stable	0.6347859219498375	0.0	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1939		PA14_60070	least stable	0.1914739834036492	2.4301591830670482e-45	[]	['PA2735', 'PA2732', 'PA1935', 'PA2734', 'PA2730', 'PA2733', 'PA0716', 'PA0715']
PA4217	phzS	PA14_09400		0.3283443991515928	1.1709444586798272e-134	[]
PA3908		PA14_13350		0.4570882958789969	1.8011840036949047e-274	[]
PA3397	fprA	PA14_20140		0.3014885312313114	8.16603681957473e-113	[]
PA0793		PA14_53980		0.3024642628701525	1.437922373437827e-113	[]
PA1408		PA14_46240	most stable	0.5066810416094071	0.0	[]
PA4741	rpsO	PA14_62720		0.4510800549006598	1.7479154103602723e-266	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA4037		PA14_11620		0.3139538402719294	1.1345610051082675e-122	['KEGG-Module-M00254: ABC-2 type transport system']
PA0270		PA14_03510		0.3375611614278197	1.1007467284068245e-142	[]
PA4252	rplX	PA14_08960	most stable	0.5246584005807371	0.0	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA5540		PA14_73060		0.4756806601002226	3.16951403299003e-300	[]
PA0559		PA14_07280		0.3201143825561069	1.0095314923705489e-127	[]
PA2518	xylX	PA14_32080		0.28785604455037217	1.4062745347714266e-102	['KEGG-Pathway-pae00364: Fluorobenzoate degradation', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA1862	modB	PA14_40410		0.2462256968834935	1.065995178006401e-74	[]
PA0668	tyrZ	PA14_08560		0.26469336679983285	1.8840090099886602e-86	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA1577		PA14_44110		0.3453216631630833	1.1654550284683486e-149	[]
PA4089		PA14_11020		0.41938375571466296	6.478868789481236e-227	['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA4249	rpsH	PA14_08990	most stable	0.5391394681615034	0.0	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA5102		PA14_67380		0.3785964744247836	6.746559280958297e-182	[]
PA1761		PA14_41790		0.3992163203486868	7.283148159179784e-204	[]
PA0421		PA14_05480		0.4576065127864727	3.6235475604355205e-275	['KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00340: Histidine metabolism']
PA0601	agtR	PA14_07840		0.3830930739114732	1.4878149276313524e-186	[]
PA3554	arnA	PA14_18350		0.4772400384459482	1.8515446084153154e-302	['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA1321	cyoE	PA14_47150		0.31971376674437285	2.1687516408606694e-127	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA4561	ribF	PA14_60380		0.4093510021657238	3.0023105054884774e-215	['KEGG-Pathway-pae00740: Riboflavin metabolism', 'KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD']
PA0439		PA14_05740		0.2628017590861953	3.336934459882316e-85	['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA1200		PA14_48780		0.2544130491522343	8.633887961611747e-80	[]
PA0606	agtD	PA14_07900		0.20942693157102354	4.3622796876137186e-54	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA0623		PA14_08090	most stable	0.5481889537542475	0.0	[]
PA0676	vreR	PA14_55540		0.3149097905241192	1.9007716391960296e-123	[]
PA4482	gatC	PA14_58170		0.3966454929359214	4.871743062604022e-201	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis']
PA0131	bauB	PA14_01610		0.3033888941451017	2.7559307813411025e-114	[]
PA3864	dauR	PA14_14000		0.2570000889772281	1.9417460503568775e-81	[]
PA0014		PA14_00150		0.3180816581740938	4.829339551000101e-126	[]
PA3906		PA14_13370		0.4390325160167862	6.0493291200268215e-251	[]
PA0033	hptC	PA14_00420		0.27678808730336857	1.1218098524145067e-94	[]
PA3215		PA14_22640		0.3247021735069717	1.4610160629138818e-131	[]
PA0605	agtC	PA14_07890	least stable	0.1908053766800804	4.956320925619856e-45	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']	No accessory genes
PA1817		PA14_41030		0.3672092920831396	1.9777299874823213e-170	[]
PA3104	xcpP	PA14_23980		0.4182405113191527	1.4489722154796568e-225	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA4045		PA14_11530		0.47405743265586203	6.510579088543265e-298	[]
PA1477	ccmC	PA14_45350		0.4305062026453152	2.542143093654719e-240	[]
PA0631		PA14_08190	most stable	0.506518583088127	0.0	[]
PA2065	pcoA	PA14_37790	least stable	0.1002810415556726	1.9663806986143053e-13	[]	No accessory genes
PA2042		PA14_38110		0.4959203294748534	0.0	[]
PA0463	creB	PA14_06060		0.4336127516965541	3.713915086290241e-244	[]
PA0085	hcp1	PA14_01030	most stable	0.6689907617356202	0.0	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA3797		PA14_14960		0.3324619879342437	3.2865818733085854e-138	[]
PA5359		PA14_70740		0.33423149368105964	9.407106655936803e-140	[]
PA5107	blc	PA14_67450		0.4251494945890325	8.411414467936293e-234	[]
PA0122	rahU	PA14_01490		0.4262103583121111	4.395897783580781e-235	[]
PA1058	shaE	PA14_50690		0.2580686547987871	3.999090478375379e-82	[]
PA4943		PA14_65300		0.4949444554842961	0.0	[]
PA0149		PA14_01840		0.4753034149293377	1.0953990933526333e-299	[]
PA4415	mraY	PA14_57380	most stable	0.5214610456006952	0.0	['KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA1700	pcr2	PA14_42530		0.4816293061487829	8.285412515756713e-309	[]
PA3951		PA14_12750		0.34301722264830403	1.440886830836565e-147	[]
PA5457		PA14_72030		0.3765005600075074	9.430203839388963e-180	[]
PA5508	pauA7	PA14_72690		0.3176963088206618	1.0019632713405865e-125	['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA4538	ndh	PA14_58870		0.2725223230125685	9.984360709846163e-92	['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA4416	murF	PA14_57390	most stable	0.5148363245037626	0.0	['KEGG-Pathway-pae00550: Peptidoglycan biosynthesis', 'KEGG-Pathway-pae00300: Lysine biosynthesis']
PA1559		PA14_44311		0.3147632359363784	2.5007326870853917e-123	[]
PA5017	dipA	PA14_66320		0.4021855936308193	3.69600554825779e-207	[]
PA0062		PA14_00740		0.44435499863253947	9.862512511079927e-258	[]
PA4804		PA14_63480		0.31041108065204365	8.042127991756213e-120	[]
PA3084		PA14_24260		0.394962333048306	3.34151888112656e-199	[]
PA2966	acpP	PA14_25670		0.3382883306912418	2.4921275020613846e-143	[]
PA2679		PA14_29470		0.3964362421452115	8.251840312083605e-201	[]
